,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MRPS2,-0.02353677,5.237625,-0.05574647,-0.03699819,-0.04301454,-0.06467534,6.0456038,5.723396,7.729614,6.917567,2.4250722,-0.082691595,6.3905983,7.4272513,-0.02412385,-0.04687701
MRPS28,-0.023286339,5.5547433,-0.055528697,-0.03758022,-0.044683244,-0.0646836,6.2099895,5.8288765,7.901136,6.9059033,2.5191154,-0.08503544,6.4346976,7.3915744,-0.026475305,-0.049254406
MRPS30,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MRPS31,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MRPS9,-0.023258733,5.548152,-0.05585162,-0.037820075,-0.04455426,-0.06480909,6.218678,5.8365016,7.9006696,6.9099975,2.5433896,-0.08491589,6.420822,7.3846645,-0.026600944,-0.049178667
MRS2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MRTO4,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MRVI1,0.64235634,0.18093196,-0.011431315,0.29144126,-0.006076066,-0.012595013,-0.0026539783,-0.0028669303,0.044578884,1.5552273,0.19464695,-0.01249953,0.8460045,0.9882578,0.65730214,0.76153857
MRVI1-AS1,0.5520718,0.08625625,-0.012678028,0.52829003,-0.006049583,-0.012626754,-0.0041347975,-0.0002333452,-0.0002888856,1.4278853,0.11161704,-0.012337132,0.99431735,1.0609753,0.7079975,0.6072624
MS4A1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MS4A14,0.8517074,0.20889226,-0.012993342,0.35131562,-0.0073141926,-0.010722897,-0.003943007,-0.0017427494,-0.0011367875,1.3962928,-0.00029730573,-0.012910168,0.8351742,0.95386714,0.75140244,0.81358415
MS4A2,0.88429964,0.11303609,-0.013068666,0.4411681,-0.006920033,-0.011059754,-0.0051814243,-0.0024840971,-0.0019237289,1.3823457,0.000107094646,-0.012528401,0.82869184,0.96330345,0.7996213,0.8933949
MS4A4A,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MS4A6A,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MS4A7,-0.023344167,5.5483804,-0.055553015,-0.03755013,-0.04480938,-0.064610116,6.2210684,5.8207088,7.9162374,6.905842,2.520179,-0.085165836,6.4500003,7.388645,-0.026390783,-0.049312327
MSANTD3,0.16320202,0.19414881,-0.013306419,0.62994564,-0.0059928885,-0.0137033975,-0.00078061415,0.47103554,-0.00075371255,1.4388326,0.3626644,-0.013017576,1.0555543,1.2127942,0.7050134,0.055719443
MSC,0.79845387,0.21045522,-0.013545831,0.3715723,-0.007367141,-0.011068866,-0.003687446,-0.0011145335,-0.0010879588,1.4348755,0.016625911,-0.013277448,0.8737276,1.0244095,0.76176506,0.7701914
MSH2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MSH5-SAPCD1,0.894007,0.09803556,-0.012843173,0.5037043,-0.006601396,-0.010938583,-0.005418797,-0.0024360649,-0.0024224191,1.371505,0.010515839,-0.01221075,0.82842165,0.97351336,0.81199026,0.8808573
MSI2,-0.023562783,5.539763,-0.05528924,-0.037342053,-0.04488321,-0.0649454,6.1720405,5.829091,7.893731,6.907824,2.4922526,-0.08490799,6.408463,7.3678823,-0.02632383,-0.049389105
MSL2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MSLN,0.5477009,0.15256079,-0.013845786,0.60574126,-0.00688217,-0.012337916,-0.0034846882,0.22337,-0.0023666753,1.5278343,0.1418398,-0.014267326,1.0383214,1.1765567,0.85204613,0.45614865
MSMO1,0.8781851,0.20986222,-0.013182001,0.32409337,-0.0076983618,-0.011389551,-0.0035605996,-0.0022889248,-0.00074511697,1.364311,0.0014098436,-0.012538427,0.8183146,0.98003083,0.68450373,0.81333697
MSN,0.09410086,0.200045,-0.014096082,0.6228424,-0.006736329,-0.015454686,-0.00047785617,0.5683574,0.093859494,1.6665248,0.36640644,-0.014676955,1.3206658,1.4039533,0.657738,0.0047102123
MSR1,0.4736334,0.042331465,-0.013235616,0.3512389,-0.0070473943,-0.013109966,-0.0013931737,-0.0009687134,0.16484413,1.3102503,0.2426,-0.011613297,1.0703877,1.2464217,0.62907684,0.5881728
MSRA,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MSRB1,-0.00951577,2.3277686,-0.025444698,-0.012069834,-0.019611688,-0.032907303,2.056697,2.1915731,3.432463,3.1699553,0.97831804,-0.037671987,2.895195,3.49797,-0.01642643,-0.018501053
MSRB2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MSRB3,0.59102404,0.23986304,-0.00928271,0.086078994,-0.008777536,-0.009090462,-0.0040610963,-0.001017009,0.27270916,1.1360551,-0.0021927916,-0.010884306,0.52585363,0.46719432,0.46842396,0.6729819
MT-ATP6,0.8278438,0.16296665,-0.013083277,0.44907057,-0.0068640956,-0.010935094,-0.0047161737,-0.001707366,-0.0019165742,1.4111854,0.012510091,-0.012777315,0.8616344,0.9653809,0.8144548,0.81592184
MT-ATP8,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MT-CO1,0.88669664,0.15076746,-0.012964258,0.3724684,-0.0072658635,-0.01083254,-0.0046564136,-0.0023548335,-0.0014304215,1.371189,-0.00023531496,-0.012611168,0.81495416,0.9628982,0.7503505,0.8778384
MT-CO2,0.8803587,0.1378148,-0.012925996,0.37011954,-0.0072914963,-0.010891993,-0.0045811255,-0.002432614,-0.0014208861,1.365402,-0.00015348077,-0.012631767,0.8229753,0.9716202,0.7585379,0.877288
MT-CO3,0.8881293,0.12221092,-0.0130174495,0.44951925,-0.0067778127,-0.0109306965,-0.005322252,-0.0023648525,-0.002080703,1.3833706,-1.3760775e-05,-0.012429988,0.8180788,0.9395852,0.8024819,0.89093524
MT-ND1,0.79763114,0.16483842,-0.013341429,0.4320416,-0.0067867455,-0.011527693,-0.004075849,-0.0018693268,-0.0012007657,1.4396119,0.070155405,-0.012530237,0.9018675,1.033771,0.75870824,0.8019962
MT-ND3,0.8264873,0.16509666,-0.0131887775,0.3903606,-0.006888451,-0.011194903,-0.00431488,-0.002129262,-0.0011977587,1.4014437,0.035600543,-0.012307495,0.84806144,0.9888069,0.73802936,0.8435614
MT-ND4,0.8969698,0.10573907,-0.0128965555,0.4460802,-0.006720445,-0.010970333,-0.0054815793,-0.002629493,-0.0020669417,1.3662716,-2.5673062e-05,-0.012295483,0.7994344,0.9346602,0.7906487,0.90957236
MT-ND4L,0.81542903,0.18352222,-0.012965664,0.41013145,-0.0072655776,-0.010841893,-0.004114113,-0.0011289376,-0.0017810252,1.391716,0.015143618,-0.012936462,0.8270301,0.9638833,0.7869161,0.75504917
MT-ND6,-0.0055627525,1.4672328,-0.019015629,-0.0008520542,-0.009583977,-0.021316718,1.2571716,1.368287,1.5499195,1.9817787,0.63585323,-0.022346975,1.8929476,2.1378696,-0.0038910727,-0.010519081
MT1E,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MT1F,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MT1X,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MT2A,0.36085418,0.20102976,-0.0140332235,0.6908027,-0.006460572,-0.012756972,-0.0013269124,0.38222545,-0.0020782023,1.3768482,0.2679401,-0.012912791,1.0215322,1.2202212,0.8172856,0.17846325
MTA2,0.24430168,0.24074452,-0.014791253,0.59711933,-0.007716778,-0.014081698,-0.00046059614,0.54990625,-0.00069259305,1.6034466,0.25947213,-0.0151049495,1.1735548,1.3549408,0.770942,0.08652764
MTA3,-0.006456045,1.5714709,-0.020676669,-0.00405959,-0.009481412,-0.022418665,1.1499106,1.363987,1.9149566,2.4460044,0.96589506,-0.022010436,2.144349,2.2854822,-0.0050533824,-0.009863719
MTAP,0.15732023,0.2920002,-0.015545615,0.4592508,-0.007985229,-0.014913908,0.062238112,0.6401851,0.09997158,1.7741673,0.31892037,-0.01666562,1.2522628,1.4469543,0.7162777,0.05673211
MTCH2,-0.013307193,2.65398,-0.028501984,-0.010881374,-0.017434612,-0.033517074,2.4163988,2.6541243,3.3177674,3.495352,1.2833582,-0.03807052,3.259254,3.4663835,-0.013546663,-0.022121847
MTCP1,0.8173235,0.21904409,-0.013402056,0.37094638,-0.007415412,-0.011305054,-0.003547315,-0.0014956194,-0.0009684805,1.4343798,0.027184203,-0.012956832,0.87454,1.0006914,0.7518745,0.77646947
MTERF1,0.067378625,0.34376374,-0.015418267,0.41606444,-0.009227505,-0.01744152,0.46133226,0.63577956,0.4462368,1.4622474,0.35804448,-0.016987877,1.2521936,1.5886388,0.3411644,-0.0035194112
MTERF2,0.2080934,0.2930382,-0.012507379,0.2760569,-0.005870676,-0.012275735,-0.00067453756,0.4840082,0.0007651523,1.5894195,0.23622766,-0.016832288,1.0681374,1.0939819,0.72584105,0.08763065
MTF1,-0.0006171681,0.34884605,-0.016523808,0.4811881,-0.0077874097,-0.016413013,0.26156822,0.766219,0.24763861,1.8221973,0.41398275,-0.016976455,1.4177941,1.5942593,0.6583041,-0.0015288129
MTFP1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MTFR1L,-0.023293786,5.55397,-0.05553643,-0.03756962,-0.044672664,-0.06468011,6.208878,5.8293376,7.9014845,6.906117,2.520082,-0.08504415,6.4359035,7.391894,-0.026467685,-0.04925105
MTG1,0.19067428,0.48610595,-0.01536533,0.38903254,-0.0087930225,-0.016301913,0.40969443,0.58114153,0.38420373,1.8298708,0.15315562,-0.017279098,1.4439816,1.3817014,0.6565007,-0.00082684366
MTHFD1,0.11031006,0.37590513,-0.015917772,0.5248621,-0.007092835,-0.014496855,0.17745876,0.63994914,0.18760273,1.5044822,0.31213713,-0.0141565,1.2408637,1.4811125,0.5690143,-0.0004897035
MTHFD2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MTHFD2L,-0.0026346887,0.6516251,-0.01531409,0.22360472,-0.008869209,-0.01823182,0.7909421,0.877146,0.98464936,1.6994454,0.6506655,-0.015978258,1.5432923,1.6852093,0.057118107,-0.0069537205
MTHFR,-0.022766624,5.7920756,-0.058448587,-0.037927706,-0.042967293,-0.05970231,5.6228266,5.445729,7.5357947,7.1697288,2.680653,-0.0808735,6.6602035,6.9834437,-0.03000223,-0.044549827
MTHFS,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MTMR1,-0.00430408,1.3436837,-0.023621805,0.06084752,-0.012066741,-0.022369528,1.2444693,1.3519605,1.5601921,2.342607,0.9256949,-0.024622185,2.2724786,2.4302003,0.09893569,-0.010877942
MTMR10,0.10029234,0.23458976,-0.014345939,0.5247737,-0.006702752,-0.014202152,-0.0006486976,0.55459636,0.035450764,1.6737717,0.3319432,-0.015006667,1.2119806,1.342227,0.7170594,0.09241558
MTMR11,-0.023879513,5.5871243,-0.054875363,-0.03823755,-0.045680154,-0.063490815,6.185129,5.936914,7.9971075,6.7646613,2.381884,-0.08454408,6.3390136,7.2143874,-0.027110917,-0.049982
MTMR12,0.5864273,0.17679423,-0.0143839475,0.57652086,-0.0070731496,-0.0129178995,-0.002847299,0.12030558,-0.0014875149,1.5925,0.14880596,-0.014500286,1.070805,1.2275517,0.85503095,0.5319001
MTMR14,0.17608464,0.32278308,-0.016560728,0.5009989,-0.007980264,-0.0162368,0.28156352,0.47497106,0.21732992,1.775895,0.35525227,-0.016935568,1.3765473,1.575066,0.7338734,0.027370661
MTMR2,0.1900996,0.2366991,-0.015044796,0.57015216,-0.0071094665,-0.014871082,-0.00013846956,0.44346458,0.03993472,1.683384,0.31613797,-0.015337078,1.2443947,1.3997061,0.76758504,0.1385811
MTMR3,-0.009500334,1.6553297,-0.018227955,-0.0063071856,-0.0056029526,-0.021612396,1.4812802,1.8712229,1.7097273,2.2358496,0.877639,-0.026802417,2.159007,2.1912863,-0.006936919,-0.015247364
MTMR4,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MTMR6,-0.027090356,5.395919,-0.052240696,-0.038070537,-0.041594215,-0.056262054,5.979349,5.9443426,7.565457,6.6470876,2.7345593,-0.07783303,6.482601,7.4419413,-0.028234392,-0.050422795
MTMR8,0.8273628,0.11592205,-0.012866026,0.38669083,-0.006792714,-0.011083118,-0.0047733467,-0.002539465,-0.0012601217,1.3501967,0.04818259,-0.01173229,0.82290417,0.9753178,0.72005916,0.8776072
MTO1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MTPN,-0.0017186197,0.36059642,-0.015359824,0.36868697,-0.0104943635,-0.015292564,0.29918635,0.7968178,0.6257353,1.436667,0.10256645,-0.016081035,1.410315,1.3185778,0.5129836,-0.0027453834
MTRF1L,-0.00015640954,0.4158023,-0.0144240055,0.20487943,-0.0106047485,-0.01227103,0.15196708,0.90972906,0.43454093,1.4744116,-2.1742285e-06,-0.015931398,1.0397662,1.0941427,0.52807784,-0.0014748496
MTRNR2L8,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MTSS1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MTURN,0.62085414,0.13747881,-0.012058651,0.6053646,-0.0066926745,-0.012376445,-0.004491528,0.04027921,-0.001968499,1.3655508,0.048903912,-0.013148932,0.8889012,0.88636535,0.7840509,0.5075564
MTUS1,0.8970793,0.1505427,-0.013053661,0.42609987,-0.007103548,-0.011029676,-0.004661743,-0.0023498493,-0.0017360019,1.3673544,-0.00016612872,-0.012491599,0.81740993,0.97547513,0.76668954,0.86481243
MTX1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MUM1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MUS81,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MUTYH,0.3560805,0.14400129,-0.012235236,0.51762325,-0.0074220067,-0.013969099,-0.0014998676,0.20197329,0.13027848,1.4209864,0.13428034,-0.013982181,1.1354142,1.1569492,0.6222394,0.24464023
MVB12A,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MVB12B,0.7241037,0.16758408,-0.013963033,0.5188991,-0.00723,-0.012039232,-0.0038764316,-0.00011757884,-0.0017273801,1.5236534,0.0557703,-0.014157352,0.98502755,1.119596,0.8460516,0.6719618
MVD,-0.023293171,5.5532975,-0.055528115,-0.0375637,-0.044674676,-0.06468189,6.2095513,5.8293257,7.9015985,6.90621,2.52062,-0.08504729,6.435135,7.3914356,-0.026473636,-0.049261265
MVK,0.06803842,0.19009827,-0.013951329,0.6269648,-0.0065888274,-0.015106996,-0.0011805926,0.57044697,0.029002838,1.6681411,0.321477,-0.014969851,1.3088346,1.3451365,0.7052068,0.025181979
MVP,0.080516115,0.2472549,-0.015779281,0.69673437,-0.006692687,-0.015974073,0.013309823,0.5705607,0.014503747,1.69758,0.3811398,-0.015937835,1.3870372,1.5041198,0.7891711,-0.00014410667
MX1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MX2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MXD1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MXD3,-0.0007778485,0.3234908,-0.015723782,0.6258273,-0.007090951,-0.016450439,0.24360192,0.73393893,0.14204666,1.73884,0.44902074,-0.016030813,1.4590355,1.534557,0.70127356,-0.002376105
MXD4,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MXI1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MXRA7,0.8175593,0.17697893,-0.0130362995,0.41864145,-0.0071903197,-0.011098281,-0.0042469976,-0.0013475155,-0.0015205789,1.43273,0.009346992,-0.012984676,0.8621542,0.9816115,0.7862513,0.7860594
MYADM,0.01922161,0.4342312,-0.019206783,0.5227878,-0.009277168,-0.018029906,0.5234018,0.83918947,0.27201074,1.8974746,0.4850875,-0.019297931,1.5150547,1.85582,0.7314001,-0.0026562694
MYB,-0.0063537303,1.5299816,-0.017976271,-0.0060897325,-0.009507136,-0.021913648,1.2148204,1.427688,1.9090306,2.310524,0.8662756,-0.02059169,1.9065112,2.0576482,-0.0074826768,-0.010468423
MYBL1,-0.023296017,5.555133,-0.055525295,-0.037575178,-0.04468282,-0.06468597,6.2094693,5.827586,7.9003863,6.9056287,2.5209215,-0.08504564,6.4351187,7.3917065,-0.02647173,-0.049256504
MYBL2,0.042652205,0.3394852,-0.015852956,0.4027055,-0.008174294,-0.015269266,0.20751193,0.70637494,0.20441595,1.7952518,0.3424533,-0.016870886,1.2968637,1.5041919,0.6647022,-0.00051209074
MYBPC2,0.8730819,0.1153792,-0.0129164765,0.48938295,-0.006538577,-0.011048369,-0.0055398853,-0.0023116875,-0.0024081361,1.3838193,0.003643021,-0.012478573,0.8315652,0.9219255,0.8344517,0.8731323
MYC,-0.0032507514,0.3508101,-0.01265349,0.27354014,-0.0034780179,-0.013234782,0.47150236,0.67783856,0.29185438,1.2169276,0.66580594,-0.008251813,0.9499749,1.0979812,0.30035496,-0.0034641612
MYCBP,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MYCL,-0.0011463588,0.28682038,-0.01592475,0.52789956,-0.007551351,-0.016900614,0.35454792,0.79788846,0.22253716,1.6088126,0.4463697,-0.016385283,1.3411652,1.606852,0.5624038,-0.0034140993
MYCN,0.82239974,0.09335438,-0.013520513,0.5354287,-0.006276357,-0.011634335,-0.0050956896,-0.002163775,-0.0019030481,1.4009761,0.06243965,-0.012441505,0.90397465,1.058503,0.8023122,0.84314954
MYCT1,0.51387703,0.24047685,-0.014100824,0.37915066,-0.007640663,-0.012347602,-0.0017107147,0.20892149,-0.00016020931,1.592489,0.12784685,-0.014961907,1.0180994,1.1902487,0.75170916,0.46221587
MYD88,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
MYDGF,-0.023292815,5.5564322,-0.055543438,-0.037578817,-0.044688452,-0.064687915,6.2093787,5.8274593,7.9018335,6.9046187,2.519514,-0.08504783,6.43634,7.391524,-0.02646972,-0.04924758
MYEF2,0.7748912,0.23082048,-0.013114986,0.31741118,-0.0073006656,-0.010796123,-0.0034356015,-0.0012255961,-0.00079241296,1.4099182,0.027194306,-0.012727279,0.834437,0.9632399,0.7275596,0.7638321
MYEOV,0.737884,0.10829512,-0.012204657,0.5722824,-0.00624933,-0.011353564,-0.005237891,-0.0009828283,-0.002546849,1.4194124,0.006313294,-0.012656333,0.90007406,0.9108538,0.86926484,0.7158941
MYH11,-0.007295155,1.7387038,-0.019268056,-0.0074045323,-0.009469525,-0.022110185,1.316132,1.5613406,2.116094,2.4524314,0.99491626,-0.021431107,2.0510492,2.2119863,-0.008381791,-0.011682436
MYH3,0.8146273,0.1597667,-0.013026486,0.3527136,-0.0071640923,-0.011145728,-0.003939059,-0.0021325646,-0.00091802754,1.3896053,0.04058005,-0.012225168,0.84986824,0.99897903,0.72168857,0.83270645
MYH9,0.60595673,0.179494,-0.014340808,0.6476885,-0.0069382936,-0.012463461,-0.0027287374,0.14723259,-0.002201254,1.471479,0.14801276,-0.0132864285,1.0260508,1.1951041,0.85607636,0.48267016
MYL12A,0.4688368,0.14761075,-0.013962559,0.7107496,-0.006348758,-0.013582681,-0.0029226732,0.1762503,-0.0015001014,1.5053295,0.19231375,-0.0135864,1.1472701,1.2064232,0.84590554,0.3818182
MYL6,0.8706195,0.1400664,-0.013453666,0.502849,-0.006781907,-0.011225236,-0.004853447,-0.0019475952,-0.002168079,1.3896068,0.01788354,-0.012602781,0.87833685,1.0061092,0.81641674,0.83334166
MYL6B,0.6517629,0.16221568,-0.013978377,0.5632784,-0.006790975,-0.013007647,-0.0028018425,-0.00022813864,-0.0010991367,1.5671093,0.14317062,-0.01395231,1.0678444,1.177733,0.84115106,0.5930884
